manufacturer_id	manufacturer_name
3634	MCL ENTERPRISES
6296	VINEYARD MACHMER
11649	CNI BRANDS
5451	HENRY GONSALVES COMPANY
978	KRUM'S CHOCOLATIERS
8750	FOOD MATCH INC
9489	WINDMILL FARMS GRAIN & GARDEN
6748	ALLIED IMPORTERS USA
2131	BARBEQUE WOOD FLAVORS CO
3462	OLYMPIAN LABS INC
285	R & D ENTERPRISES INC
9956	MARKETING ASSOCIATES
6517	CACCIATORE FINE WINES AND OLIVE OIL CORP
2684	B FREE FOODS LTD.
7225	SPARGO ENTERPISES INC
4909	FROZEN SPECIALTIES INC.
7237	CONIMAR CORP
1411	NESHAMINY CREEK BREWING CO.
10193	SMUGGLE YOUR BOOZE INC
273	MIRACLE FOODS
10623	WEST VIRGINIA POTATO CHIP COMPANY LLC
12308	BRANDO
12824	HAPPY N' HEALTHY PET PRODUCTS INC
12304	MOJIS INC
12290	HIMALAYAN CORPORATION
12236	MIGHTY SWELL COCKTAIL COMPANY
12851	SCRIPTURE CANDY
7523	SWAIN CREATIONS INC
9496	CLIO DESIGNS INCORPORATED
11693	GUINNESS & CO
5654	ADELAIDA CELLARS
3517	ASHLEY FOOD COMPANY INC
3916	CANTINE DRAGANI SRL
4510	WORLD VARIETY PRODUCE, INC.
7416	ROSKAM BAKING COMPANY
6767	HAPPY TREE
1239	ABG ACCESSORIES
11176	MOM ENTERPRISES INC
4083	THE SPENCER BREWERY LLC
13131	R & M INNOVATIONS LLC
6424	SOUTHERN STARZ INC
7033	FURMAN FOODS, INC.
3646	GIULIANOS' SPECIALTY FOODS
6165	LONGO'S ITALIAN BAKERY
4022	BOBOLI INTERNATIONAL INC
3685	GENERAL PRODUCE INC
4684	WINEBOW, INC.
5701	EXPORTADORA LOS LIRIOS S A
2685	NATIONAL VITAMIN CO, INC
11947	GREAT AMERICAN SALES INC
2173	KING ORCHARDS
10132	AUNT PATTY'S PEPPERS
8687	IN BALANCE HEALTH CORP
1643	VALLEY OF THE MOON WINERY
12776	BELLACICCO INC (DEL)
8230	H FOX & CO INC
3139	VIA PACIFICA IMPORTS
613	REN ACQUISITION INC
6759	LEHMAN BROTHERS HOLDINGS INC
12061	THE CLUSTER USA
2065	ANDRONICUS
5502	GLOCO ACCENTS INC
9227	VMR PRODUCTS LLC
9485	SEVEN BROTHERS DISTILLING COMPANY
3633	UNCLE RAY'S LLC
11410	ALOHA
11883	BERSANO VINI S R L
10168	LA PRIMA ESPRESSO CO
5849	SCU FOODS
12394	RED DIAMOND INC.
6057	WEXFORD FARMS PET FOOD LLC
10452	HICKORY FARMS INC
11150	LEONARDO'S OF VERMONT, LLC
10907	MEDLEE FOODS LLC
5818	HAUSER ESTATE WINERY
6250	VO-TOYS INC
3720	REDSTONE DISTRIBUTING CO.
10891	HAAS OUTDOORS INC
7815	TONY'S SEAFOOD LTD, INC
6036	PRICHARD'S DISTILLERY INC
4281	KINGSTON TECHNOLOGY CO., INC.
3205	MEDLEY DISTILLING CO
1788	INCLAN ENTERPRISES INC
8309	BUDDEEZ, INC.
4505	NICOLE FOODS
4917	ZOOM TV PRODUCTS LLC
10124	BRIGHT PEOPLE FOODS INC
6543	UNILEVER INTERNATIONAL
10363	DOLCHE COFFEE CO
7302	YODER COMPOST/SUPPLY COMPANY
3237	HERALD HOUSEWARE LIMITED
4636	MUELLER SPORTS MEDICINE, INC.
2307	GREENAIR INC
6792	SUPREME CHOCOLATIER LLC
5094	KING'S HAWAIIAN BAKERY WEST
13029	T ELENTENY HOLDINGS LLC
11487	J.L. DARLING CORP
12044	PELOTON COLD BREW LLC
4159	AUNTIE ANNE'S INC
627	BELLE GLOS WINES
6002	EUROPEAN CELLARS LLC
9459	BRUCE LEE BEVERAGE LLC
9318	EPICUREAN BEVERAGES
4348	R.C. BIGELOW INC.
6887	NAVITAS LLC
10101	DE PALO BAKERY
2635	THE EXOTIC BLENDS CO.
11658	LIVING RAW
10468	1908 BRANDS
10259	FRED BRANDS INC
2272	UNDERBERG AG
1525	DARBO INC
1522	LONG ISLAND BRAND BEVERAGES
1507	THE GELATO FIASCO INC
8852	PORT ROYAL SALES LTD
371	GALILEAN SEAFOODS INC
7840	NEWLY WEDS FOODS INC.
10441	RUST BELT PEPPER CO.
4629	MILLENNIUM ENTERTAINMENT
2391	SMD SELECTIONS, LLC
423	LM FOODS LLC
6566	BISCOTTIFICIO PRIMAVERA SRL
3626	CORR-JENSEN LABS INC
475	BONNIE PLANT FARM
488	WESTLAKE PRODUCE CO
8390	EARLE INDUSTRIES
7061	UV CORP
9126	GOOD KARMA FOOD TECHNOLOGIES INC
429	SIGMA INTERNATIONAL
2775	BLUE DOG BAKERY
2868	BIG BUCK FARMS LLC
7699	BAUMAN ORCHARDS INC.
5099	GFF LTD
7030	MONSTER BEVERAGE CORPORATION
10308	DC BRAU BREWING LLC
2796	MERICON INDUSTRIES
11472	DAVOS BRANDS LLC
12990	ALPHA FOODS
6830	GRGICH HILLS CELLAR
12666	FUTURE PROOF BRANDS
3158	ASPEN PRODUCTS, INC.
2276	DU BAY SPECIALTY FOODS LLC
5080	WHITE HOUSE ARTESIAN SPRING CO
10156	MASON JARS COMPANY LLC
641	AGROFESA SA DE CV
8634	BLOOMFIELD FARMS
3980	RIEME BOISSONS
8576	CANDLE-LITE INC
4869	HOME STYLE INC
12231	SUN BROTHERS LLC
10699	CHIAPPETTI MEATS LLC
9499	BUNN-O-MATIC CORPORATION
7165	MADISON DEARBORN PARTNERS
11364	VITAL EATS LLC
1854	KERVAN USA LLC
7957	LITEHOUSE INC.
10268	COMMONHOUSE ALES
9522	QCK LLC
7397	SWISSMAR LTD
2594	MERLINO BROTHERS
2682	SCENTCO INC.
8777	OLD WORLD FOODS, INC.
7686	BILTMORE ESTATE WINE COMPANY
10169	FORAGER PROJECT INC
5577	ROOTED BEAUTY
12501	IL BORRO IMPORTS USA
3755	LA VILLE IMPORTS
9233	REDHAWK FOODS, LLC
937	SOGEVINUS FINE WINES SA
7280	INNOVATION VENTURES LLC
11856	D&V INTERNATIONAL INC
9545	MAGLA PRODUCTS, INC
10609	MORABITO BROS INC
3908	JTM FOODS INC
3375	KIM KIM FOODS LLC
8006	BORMIOLI ROCCO E FIGLIO SPA
12133	THERABIS
1601	PIKES VINTNERS PTY LTD
810	CEMOI
2309	MARIANI NUT CO INC
13085	H.T. HACKNEY
886	VILLA DE BELLA SERA
11027	LECLERC LTD.
11598	UNICHARM CORPORATION
11626	TIMBUK II PLANT COMPANY LLC
6069	THREE DOTS HOLDING LLC
11109	THE LANCASTER FOOD COMPANY
10330	GEORGIA ROYAL COLLECTION INC
5266	BACCO WINE & SPIRIT LLC
9129	RED SUN FARMS
12939	SOUTH 40 SNACKS LLC
7148	PRIMARY COLORS
12466	VALLEY LAHVOSH BAKING COMPANY
3142	CANTINE LENOTTI
482	JOPAP CO
9337	CAROLINA BEER COMPANY
12292	O'SO BREWING COMPANY
12613	MANNA PRO CORPORATION
6971	ORGANICGIRL PRODUCE LLC
6352	SOMA BEVERAGE CO
8651	LES CAVES DU CHATEAU LAMOTHE DE HAUX
5126	INDIGO WILD
11239	4 ASES CITRUS S P R DE R L DE C V
8028	WHITE COFFEE CORP
11771	GOOD OMEN BOTTLING LLC
11706	SHEN MANUFACTURING
8856	MASTRO ICE, INC.
9006	WEST COAST NOVELTY CORP
9058	IMPACT CONFECTIONS, INC.
8512	KUHN RIKON
9922	ENCORE GOURMET FOOD CORP
7050	DIAGEO PLC
7981	JOINT JUICE INC
2462	GALECO TRADING COMPANY LIMITED
8115	BOISSET FAMILY ESTATES
9720	KULI KULI, INC.
12819	AMERICAN PROVENANCE LLC
3194	AM PRODUCTIONS
1140	CRYOPAK INDUSTRIES INC
5510	LAMB WESTON HOLDINGS INC
8598	VICENTE GANDIA PLA S A
12148	LIVE TRENDS DESIGN GROUP LLC
5662	BEST BUY BONES
4536	WOEBER MUSTARD MFG COMPANY
3865	RUTHERFORD & MEYER
6715	MARICH CONFECTIONERY COMPANY
10794	BHU FOODS
12755	FAENADORA SAN VICENTE LTDA
6281	KOREAN DELIGHTS, LLC
2669	PREMIER BRANDS OF AMERICA INC
10116	UNITED WITH EARTH
6447	SUQIAN FOREIGN TRADE CO LTD
3903	JAX COCO
7420	ALBERTA INC
8828	SERYRELL'S FOOD COMPANY
8818	GILBERT'S CRAFT SAUSAGES
11424	WASHINGTON FRUIT & PRODUCE
2217	INDIGENOUS SELECTIONS LLC
1087	S&S PRODUCTS, INC.
4903	AGRICOLA PAMPA BAJA S.A.C.
10696	IRIS HILL
891	THE HEADBLADE COMPANY LLC
2710	HILLS OF HOME FARMS
12472	G2 PRODUCTS LLC
9050	ROMBAUER VINEYARDS
1041	RACEMI S R L
9105	ABRACO GROUP
10723	SMILING EARTH, INC.
1151	TEX STARR DISTRIBUTING LLC
1524	NALECZOWIANKA SP Z O.O.
12632	THREE CREEKS BREWING CO
4337	THE MEEKER VINEYARD
6066	SIMPSON & VAIL, INC.
11833	OLDE BROOKLYN BEVERAGE CO INC
5579	NUTREX RESEARCH INC
3223	GUY'S BBQ INC.
12509	C-LINE PRODUCTS, INC.
2553	TSINGTAO BREWERY CO LTD
847	BARGATE BEVERAGE GROUP
4451	WILHELM WALCH SRL
8665	SALAZON CHOCOLATE CO LLC
1203	MAVERICK MARKETING VENTURES INC
10281	THOMAS FOODS INTERNATIONAL
4300	CLEAR CREEK DISTILLERY
9539	CONFISERIE HEIDEL
204	WOODSPUR FARMS LLC
10492	J.O. SPICE COMPANY, INC.
65	BORGES GROUP
2125	CITY BARBEQUE
1652	MINISTRY OF THE VINTERIOR
7104	TWIST LLC
3498	GREENPOINT DISTRIBUTING LLC
12067	E-ALTERNATIVE SOLUTIONS LLC
10393	BITTY FOODS LLC
917	DISTINGUISHED VINEYARDS & WINE PARTNERS
6989	NAME STAR LLC
9292	BIO VI
4010	THE HUMPHREY COMPANY
4706	JOHNSONVILLE SAUSAGE INC
3253	DR PAULY BERGWEILER KG
2036	WOODLAND FOODS INC
3264	HASADEH ORGANIC
2964	GALAXY NUTRITIONAL FOODS, INC.
5070	PLATFORM BEER CO.
4012	HOMEGROWN ORGANIC FARMS
12890	SHOTTYS LLC
6389	BEAVER MEADOW CREAMERY INC
11183	ONLY WHAT YOU NEED INC
4164	HOME CARE INDUSTRIES, INC.
3144	MOYER FARMS
9678	HU KITCHEN
165	COOKWELL & COMPANY
12852	BITCHIN' INC
9668	VEGGIE NOODLE CO., LLC.
4350	PREFERRED BRANDS INTERNATIONAL
6448	LEFTY'S SPICES LLC
7584	GOLDBAUM'S NATURAL FOOD CO
12070	MINDFULL INC
13208	POSTMARK WINE
4215	HAKUBAKU AUSTRALIA PTY LTD
10182	ORINOCO COFFEE & TEA LTD
12454	GIGANTIC BREWING COMPANY LLC
7364	WHOLESOME VALLEY FOODS INC
10280	LITTLE RED WAGON LLC
10641	AMERICAN MIXERS INC
10793	TRIPLE B CORPORATION
9148	FRANKLIN FOODS
12748	HEIMBURGER SAS
4487	HMC MARKETING
3250	CLINT POULTER INDUSTRIES
6915	VIENNA BEEF LTD
5703	XFRUS
2493	SLY FOX BREWING COMPANY INC
8187	COUNTRY FRESH INC
9081	EMILIA PERSONAL CARE
1949	FLAMOUS BRANDS INC
4193	LIVE BETTER BRANDS INC
7984	CANAL STREET BREWING CO
6239	SAIGON BEER CO
6684	Z-INTERNATIONAL INC
6016	LAZY MAGNOLIA BREWING CO LLC
13	STRENGTH CAPITAL PARTNERS LLC
8493	INTERNATIONAL WINES INC
2648	CREEKSIDE SPRINGS LLC
1953	REDHAWK VINEYARD
3936	LANSINOH LABORATORIES INC
3074	TRENDSTAR CORP
10752	TRAMONTINA USA INC
7187	CRAFTED ARTISAN MEADERY LLC
1918	IMPULSE-NOVELTY
4184	HIGH ROAD CAPITAL PARTNERS
8098	LOST COAST BREWERY & CAFE
11995	AVANTIX INC
1062	OAK KNOLL WINERY INC
12205	FRATELLI BERETTA USA INC
12922	DOLCEZZA GELATO
9571	LIVING HARVEST CONSCIOUS NUTRITION INC
10588	GLOBAL VILLAGE FRUIT, INC.
3679	THE WINERY AT WILCOX
5648	BRAND STORM INC
6551	HOLLOWAY HOUSE INC
2411	THE PANTRY CLUB
2799	RJ'S PEPPER PANTRY
931	AROMA NATURALS
4248	FOWLER BROTHERS INC
11801	TRIVIDIA HEALTH INC
2482	ESCUTCHEON BREWING COMPANY
5601	GOLDEN HOME BAKERY PRODUCTS
6966	VINE STREET IMPORTS
3287	BRASSFIELD ESTATE
252	DS BRANDS LLC
6572	PAPER HOUSE PRODUCTIONS
1649	ALLISON'S FINE FOODS
4835	BEWLEY'S OF IRELAND
13128	WEYGANDT-METZLER IMPORTING
11376	CHRISTIAN POTIER SA
12545	ANTHONY BRANDS, LLC
2725	VITAL FARMS
7762	PANDURATA ALIMENTOS LTDA
8885	GLOBAL TOBACCO LLC
8979	MODERN MUSHROOM FARMS INC.
2157	WINE TREES
4157	GAMOREL S A
4926	INTERNATIONAL FOODSOURCE LLC
9022	BIGGS & FEATHERBELLE
4299	SUPER CLEAN BRANDS INC
2771	ALLIANCE GLOBAL GROUP
1350	VIGNOBLES ANDRE LURTON
7305	KEN & RICK'S WHOLESOME VEGETABLES
10620	TRUE FOODS INC.
12055	BIG MACHINE LABEL GROUP
5743	ONLY FRUIT S.A.
1745	DERM ORGANIC LABORATORIES INC
4335	CARDINAL HEALTH, INC.
4763	K-JUMP HEALTH CO USA LLC
7959	E.L.F. COSMETICS INC
12915	OATLY AB
743	PALEO PASSION FOODS, LLC.
9215	99 POINT NINE LLC
7868	SPICE WORLD, INC.
10229	VERDAY WATER
909	BOYLE-MIDWAY HOUSEHOLD PDTS
11115	VEG-KING OF FLORIDA INC
12064	KEYSTONE NATURAL HOLDINGS
7692	EASTER UNLIMITED INC.
3091	HELP REMEDIES
1345	DARLINGTON COOKIE COMPANY
12596	D & H EGGS CO.
11743	GELOSO BEVERAGE GROUP LLC
9618	AMNON'S KOSHER PIZZA
4235	DIK JAXON PRODUCTS CO
6100	COZY HARBOR SEAFOOD
7480	OCEAN SPRAY CRANBERRIES INC
9367	UPTON'S NATURALS
10046	PUREPAK, INC.
12763	PIONEER FLOUR COMPANY
6288	FOUR STAR FRUIT INC
10841	NDAL LABORATORIES LTD
3825	CIAO BELLA GELATO COMPANY
5046	STANDARD HOMEOPATHIC COMPANY
5298	OLE VEGETABLES - USA INC
10491	ONGKORN COLD STORAGE CO LTD
11170	SCHWARZ PHARMA
8397	FROMAGERIE BELLE CHEVRE INC
55	NEW ENGLAND CONFECTIONERY CO
7125	STAHLBUSH ISLAND FARMS INC
13023	JARWARE
6853	SHINDLER FISH CO
4780	OWEN ROE
2210	LEGER & SON INC
6407	WILD GRILL FOODS
12779	88 EAST BEVERAGE CO
122	KINGSBURG ORCHARDS
3866	ANTONINA'S ARTISAN BAKERY
12172	CODIGO IMPORTS
2096	GOOD FORTUNES INC
5163	WATCH DOG GROUP LC
11593	SAGAMORE SPIRIT
8508	ESTEE LAUDER INC
11688	SAVENCIA FROMAGE & DAIRY
4846	JOSEF'S ORGANIC
3268	AUROMERE AYURVEDIC IMPORTS
11618	TROPICAL ARGENTINA SRL
12221	CENTURY PHARMAEUTICALS, INC.
1755	ZESPRI GROUP LTD
2927	S & K INDUSTRIES
7822	S C JOHNSON & SON INC
8771	WALTER P. RAWL & SONS INC
8926	DR LUCY'S LLC
5866	SIMONIZ USA, INC.
5982	PHARMA CARE LABORATORIES PTY LTD
9283	K+S GROUP
1072	DOUBLE D FARMS
4506	SOUTH GEORGIA PECAN CO
5968	HIGH COUNTRY KOMBUCHA INC
10799	DRY CREEK VINEYARD CORP
11084	NINE SPOONS LLC
7909	JFL ENTERPRISES
10258	BELGIAN BOYS LLC
8366	RANGE KLEEN MFG INC
9347	UNO RESTAURANTS, INC.
9697	HEALTH KING ENT & BALANCEUTICALS GRP INC
483	CLOVER TECHNOLOGIES GROUP
5552	ARMALY BRANDS
8008	LIFEWAY FOODS, INC
12406	HUIA VINEYARDS LTD
5329	YUENGLING'S ICE CREAM CORPORATION
10607	HONEY BAR PRODUCTS INTERNATIONAL INC
12421	THIRD LEAF IMPORTS
8149	KIONA VINEYARDS WINERY
9363	BAR'S LEAKS INC
10503	DIRECT REFRESHMENTS LLC
7832	ORCHID ISLAND JUICE CO
12255	NINGBO MERRYART GLOW-TECH CO.,LTD.
5952	STEVEN SMITH TEAMAKER
6410	LUCTOR INTERNATIONAL LLC
6223	FRALINGER'S INC
12826	SO-WHITE CO., INC.
9748	WHITEWAVE FOODS
10554	TOWN & COUNTRY
3102	CAJUN'S CHOICE GOURMET FOODS
5754	TOTALLY BAMBOO
11153	CLASSIC HARVEST LLC
259	PRIDE MOUNTAIN VINEYARDS
11093	AMBROSI S.P.A.
1459	SUGARBUSH CREEK FARM
2457	XLEAR INC
4769	NJOY, INC.
290	BERLIN NATURAL BAKERY LTD
13066	AZZURRE SPIRITS CORP
121	PAWSITIVELY GOURMET LLC
4672	CPP INTERNATIONAL LLC
4884	FOUR SEASONS PRODUCE CO
5142	LANCASTER FOODS LLC
9797	ANTI-AGING ESSENTIALS INC
5105	ELI'S CHEESECAKE COMPANY
7780	BAHLSEN INC
378	SILARX PHARMACEUTICALS INC
6014	JAMIL MIDDLE EAST FOODS
7103	FINCAS PATAGONICAS SA
4786	JBS USA LLC
8402	TEAPIGS LIMITED
12160	HILL COUNTRY NURSERIES INC
4291	SQUARE ONE ENTERTAINMENT INC
11595	GUARACHI WINE PARTNERS
1569	REALLYGOODS LLC
12932	ABENA NORTH AMERICA
12369	INDEED BREWING COMPANY LLC
7799	HARTZ MOUNTAIN CORP
2580	A PROPER CLARET WINE COMPANY
4084	OCEAN BEAUTY SEAFOODS INC
10291	PRANA PRODUCTS
716	SUMMIT WOOD INDUSTRIES INC
11408	COCOBURG LLC
8316	TOWNLEY DIST
3429	LA CALERA
4893	CHUCK'S SALSA LLC
5351	THINK JERKY, LLC
6976	WISCONSIN SPECIALTY PROTEIN
6017	STANCATO'S ITALIAN RESTAURANT
7850	GENCEUTIC NATURALS
11908	BRANDABLE CORPORATION
6476	I AND LOVE AND YOU
7134	LUCICH/SANTOS FARMS
8715	PEELED INC
12739	HINSDALE & FOSTER PROVISIONS LLC
4282	ECO FISH INC
12013	GREENLAND C.R.
8381	SPROUT FOODS INC
6147	JOSEF MANNER & COMP AG
4059	KONIG USA
3650	MELISSA & DOUG LLC
1855	BOUNTY FRESH LLC
8035	LINK SNACKS INC.
878	EMPRESA MATE L MENDES S.A.
2995	BLACK JEWELL POPCORN, INC.
7737	MB FUND
9043	WEAVER BROS INC
13203	CARE CHECK LLC
3207	MASSEL US INC
916	ETHEL'S EDIBLES
6986	GLUTEN FREE BAKE SHOP INC
7821	VAPOR CORP
12981	FINE FOOD HOLDINGS
1070	AMISH COUNTRY FARMS INC
922	RIENZI & SONS, INC.
8249	USA WINE WEST
1558	VERITY WINE PARTNERS
2778	OFF COLOR BREWING
225	COUGAR'S LEAP WINERY
9394	CA' MOMI WINES
12457	LAKE DAVIS HOLDINGS LLC
375	OFFICEMATE INTERNATIONAL CORP
272	SPACE ENTERPRISES LLC
1211	MOONLIGHT PACKING CORPORATION
3187	THE PEACE WORKS, INC
12393	OLD RIVER BREWING COMPANY
9530	ELLICOTTVILLE BREWING COMPANY
11118	OXI BRITE INC
4288	CONCORD FOODS INC
6435	TALL GRASS BREWING COMPANY
6144	CALLIFONTE FOODS INC
4841	BON APPETIT DANISH INC
4474	AMERICAN TANNING SYSTEMS, INC.
11911	PHILIA FOODS LLC
3286	EDRICH FARMS INC
700	PT BUMI MENARA INTERNUSA
1349	CORONA-COLLEGE HEIGHTS ORNG & LMN ASSOC
4486	MASS BAY BREWING CO
7334	MASTRONARDI PRODUCE LTD
9543	APPETITE FOR HEALTHY LIVING LLC
4002	CIACCI PICCOLOMINI D'ARAGONA DIBIANCHINI
8794	TEMPUS FUGIT SPIRITS
5067	HIDDEN RIDGE VINEYARD
5037	GRADY'S COLD BREW
7873	LB MARKETING INC
9409	CANTINAE CLARA C DI CLARA CARPENE SAS
9312	GROWER DIRECT NUT COMPANY INC
10160	MY MAGIC MUD
11459	ATLANTIC BOUQUET CO.
875	ADULT BEVERAGE COMPANY
5729	MARKET GARDEN BREWERY
1133	MANFLAS
3392	HOUSE OF RAEFORD FARMS INC
8170	SUPREME SEAFOOD COMPANY INC.
10482	FOOD MANAGEMENT SYSTEMS INC
9671	100% NATURAL LLC
6740	GOLDEN TASTE INC
8070	LOBOB LABORATORIES, INC
6260	DILLMAN FARM INC
2047	INVENTEL LLC
2303	FRONTIER SOUPS
11474	T & BEER INC
781	URBAN RACCOON SNACK BARS
6035	BI-O-KLEEN INDUSTRIES INC
5661	HEALTH PRO BRANDS
6670	RESHMA FEMME
9295	PESTELL GROUP
11357	WING SALE, INC.
10733	PROOF OF CONCEPT LLC
1698	HEN OF THE WOODS
8061	CHICAGO PRIME PACKERS
2702	FORD, LUTHER & COMPANY
3281	AVERY SODA
6683	MISSION WINE COMPANY
9634	OPUS ONE WINERY LLC
1844	LIVEWELL COLLECTIVE LLC
3367	TURLOCK FRUIT COMPANY INC
5460	TRES LATIN FOODS, LLC.
729	LAGUNA OAKS VINEYARDS & WINERY
11609	SMARTSWEETS INC
7092	WELCOME HOME BRANDS LLC
4349	INNOVATIVE FLAVORS LLC
8724	CARRICK WINES
1600	MOUNTAIN VIEW FRUIT SALES INC
6731	MONTANA MEX LLC
6898	LUV N' CARE, LTD.
7949	MEDA AB
5357	CHATEAU DU PIN
7736	TAHBILK PTY LTD
12459	SPINDRIFT CELLARS
12252	MAD GAB'S INC
5763	DAHLICIOUS LLC
12269	LACLARE FAMILY CREAMERY
3736	MC CUTCHEON APPLE PRODUCTS INC
4678	AOH NAHRUNGSMITTEL GMBH & CO KG
6449	MUSCO OLIVE PRODUCTS, INC
8473	SCOTT'S LIQUID GOLD INC.
12768	SANARE LLC
4221	SAVOR BRANDS INC
8266	DMM INTERNATIONAL INC.
10368	QUICK FIRE
6341	Z.P.C. WAWEL S.A.
12171	GRACIOUS FOODS, LLC
2831	FROMAGERIE BERTHAUT
11063	DAN SCHANTZ FARM
12662	GREAT NORTHERN ROASTING COMPANY
363	VALUE QUEST FOODS
10570	ZEST TEA, LLC
11309	CARNATION CO.
12764	HAPPY CHICKEN FARMS
11886	C88 HOLDINGS
5148	TRADITIONAL BAKING
10892	FULTON BREWING COMPANY
9147	CALIFIA FARMS LP
11240	SWEET CORN TORTILLA CHIPS, INC.
11144	INSIGNIA CAPITAL GROUP
5425	ORIGINAL GOURMET FOOD COMPANY INC
867	OMEGA PAW INC
8212	MARIANI PACKING COMPANY, INC
8383	KLN FAMILY BRANDS
12762	THREE WISHES FOODS INC
1676	WESTLAKE ENTERTAINMENT
4304	ASTIN FAMILY FARMS
8168	BERKSHIRE HATHAWAY, INC
3488	TATE'S BAKE SHOP INC
13130	WALRUS SNACK BRANDS INC
6166	SOLENA CELLARS
13199	THE EMERALD CORP
7320	WEBB CANDY INCORPORATED
270	ROSE ACRE FARMS INC
11106	THE CARLYLE GROUP
5872	VIKTORIA'S GOURMET FOOD
2899	DAP WORLD INC
9944	SHADY MAPLE FARM LTD
11112	SMARTIES CANDY COMPANY
11372	88 ACRES FOODS INC
2642	LIOCO
11632	GUERNSEY DAIRY STORES INC
10082	WILD THINGS SNACKS, INC
5756	THE VILLAGE COMPANY LLC
276	ULTRA GREEN LLC
689	WELLABY'S
3938	SONOMA SYRUP CO INC
35	JOHN PAUL MITCHELL SYSTEMS
457	BIOSTEEL SPORTS SUPPLEMENTS INC.
792	CIRCLE CITY MARKETING & DISTRIBUTING INC
6802	HALLCREST PRODUCTS INC.
9551	TALLMAN FAMILY FARMS LLC
13188	MERRY FAMILY WINERY
11644	SCENARIO INTL CO
8033	LUSTER PRODUCTS INC.
7198	CRISTAR
8167	THE TERLATO WINE GROUP
8563	ANDERSON'S MAPLE SYRUP INC
3801	GRAF CREAMERY INC
9301	URBANI TRUFFLES USA
11872	PURUS LABS
813	BROADVIEW IMPORTS LLC
4046	MIDWEST QUALITY GLOVES, INC.
1611	BYBEE FOODS LLC
10415	ILLINOIS INDUSTRIAL TOOL INC
9800	TRI-COASTAL DESIGN
7180	GOOD HEALTH NATURAL PRODUCTS INC
10041	SEVEN SONS FARMS
2997	SNAK KING CORP.
4977	FLANDERS PROVISION CO INC
12524	NEXT PHASE ENTERPRISES
8939	WHITE GIRL PRODUCTS LLC
1053	HOUSE OF BURGUNDY, INC, THE
7167	CHUAO CHOCOLATIER
3201	HOMEOLAB USA INC
8047	O'DOUGHS
8536	JUST PIZZA FRANCHISE CORP
2733	PURA NATURALS, LLC
11960	THOMA MEAT MARKET INC
5527	BENTLIN PRODUCTS LLC
9461	MCCAIN FOODS LTD
7013	AKPHARMA INC
5562	MARLIN EQUITY PARTNERS
5336	MELVILLE CANDY COMPANY
11134	CIGAR CITY SALSA
1921	SPRUCE FOODS INC
4155	GRAPEVINE IMPORTS
1766	I LOVE PRODUCE LLC
12330	BEE'S BEVERAGES CORP.
2698	LEGENDARY HATFIELD & MCCOY FAMILY BRAND
6044	ROCKET FIZZ SODA POP AND CANDY SHOPS LLC
10469	ITALPASTA LTD
6891	PANGALO POULTRY
7752	NUTTY & FRUITY
13236	WEEKS & LEO CO., INC.
9309	LEEDS ENG., OLDE THOMPSON DIV
1212	PANARIA INTERNATIONAL INC.
3939	OATLEY WINES INC
5180	OCEAN DUKE CORPORATION
86	SPIRIT GROUP INC
12614	PALEO HERO, LLC
7485	REYNOLDS AMERICAN INC
10962	P F HARRIS COMPANY INC
7102	COSMETIC INDUSTRIES, INC
1229	BEZJIAN'S GROCERY
13161	BARCELO INTERNACIONAL S.A.
12617	WELLQUEST INTERNATIONAL INC
9003	RANDY'S PICKLES LLC
5060	FATHER SAM'S SYRIAN BREAD INC.
1800	HONEY BUTTER PRODUCTS CO INC
8198	TECHTRONIC INDUSTRIES CO LTD
2141	MURRAY SALES CO
7108	BRI-AL LLC
3156	FAT HEAD'S BREWERY
10906	MOTHERLOVE HERBAL COMPANY
12460	ORCA BAY FOODS LLC
5548	FRANK'S DISTRIBUTING OF PRODUCE LLC
5137	QUAL CHEM CORP
6333	OLMSTED ICE
6614	WEST VIRGINIA FRUIT & BERRY
11088	UNITED SEAFOOD ENTERPRISES LP
2917	LIQUID MOTION INC
8264	GORDON BROTHERS CELLARS INC
1437	GARLAND CORPORATION
10682	OPTO CIRCUITS INDIA LTD
8091	CONSOLIDATED BRANDS INC
6370	U.S. NONWOVENS
9133	OBERWEIS DAIRY INC
5293	ALPINE WATER CO
5458	SEA-BAND INTERNATIONAL
8859	PACIFIC REDWOOD
5819	TUTHILLTOWN SPIRITS
1461	DOUBLE DIAMOND ACRES LTD
12759	HUNGRY RUN WINE & SPIRITS LLC
9583	TEATULIA
10711	THE BARRY FARM
8899	HOLLYWOOD BEAUTY IMPORTS CO
11509	BLYTH, INC
6487	BEEWELL NATURAL FOODS
6293	GLOBAL PRODUCT RESOURCES INC
3377	THE HONEST COMPANY INC
9055	LAX & MANDEL BAKERY
2913	DADDY SAM'S INC
9785	CUBE-6 LIMITED
10053	MARATHON ENTERPRISES, INC.
7455	GOVINO, LLC
2914	SUN HILL INDUSTRIES INC.
6571	BRIAN CARTER CELLARS
8994	BIO-FAMILIA AG
465	NEW HARVEST ORGANICS
4382	TALISMAN DESIGNS LLC
4685	GRASSLAND DAIRY PRODUCTS INC
11214	SPINACA FARMS INC
5602	CLEVELAND WHISKEY LLC
2513	ATLANTIC BEVERAGE COMPANY
4473	SWEET LIFE FARMS LLC
8245	EVERY MAN JACK
10440	LIFELAB HEALTH LLC
